,feature_1,feature_2,feature_3,feature_4,label
3242,9.986666666666666,1.3966666666666667,9.192,46.0,1
3243,23.916666666666668,10.159166666666666,5.808,30.0,1
3244,3.946388888888889,0.8555555555555555,31.308,4.0,0
3245,8.883611111111112,12.992222222222225,15.7,45.0,1
3246,2.290833333333333,1.5972222222222223,7.53,39.0,1
3247,2.440555555555556,6.424722222222222,1.207,46.0,1
3248,23.0675,10.781944444444443,11.217,47.0,1
3249,4.563888888888889,4.564444444444445,16.395,52.0,1
3250,10.784444444444444,11.598888888888888,15.474,48.0,1
3251,0.47,1.022222222222222,7.047,8.0,0
3252,23.84777777777778,9.083333333333334,23.864,38.0,1
3253,1.7208333333333334,8.723055555555556,8.064,37.0,1
3254,11.594444444444443,1.285,37.012,5.0,0
3255,4.861666666666666,1.2686111111111111,2.175,4.0,0
3256,11.62111111111111,0.9258333333333332,35.22,16.0,0
3257,5.267222222222222,1.6916666666666669,7.867,38.0,1
3258,3.639166666666666,16.128055555555555,2.501,45.0,1
3259,0.3,1.9694444444444448,13.511,52.0,1
3260,2.3383333333333334,8.856944444444444,11.799,49.0,1
3261,23.515555555555554,8.27,9.117,40.0,1
3262,1.7944444444444445,7.595833333333333,5.095,14.0,0
3263,23.573888888888888,7.3525,42.395,41.0,1
3264,12.691944444444443,0.8311111111111111,13.287,10.0,0
3265,11.16388888888889,2.0144444444444445,11.972,19.0,0
3266,4.879444444444444,1.4722222222222223,51.928,13.0,0
3267,22.72833333333333,12.09027777777778,31.208,44.0,1
3268,0.4891666666666667,4.419444444444444,21.617,21.0,0
3269,12.03111111111111,1.146388888888889,2.305,11.0,0
3270,23.044722222222223,2.540833333333333,0.811,10.0,0
3271,0.0944444444444444,5.666944444444445,4.138,48.0,1
3272,1.0191666666666668,9.288055555555555,22.632,43.0,1
3273,3.5797222222222222,8.123888888888889,2.366,34.0,1
3274,4.454722222222222,3.6341666666666663,6.014,18.0,0
3275,0.4908333333333333,1.6747222222222222,5.956,48.0,1
3276,4.3775,0.2466666666666666,6.434,13.0,0
3277,0.8672222222222222,11.129166666666666,11.306,45.0,1
3278,8.721111111111112,1.8302777777777777,0.906,15.0,0
3279,23.861666666666668,9.28,6.199,48.0,1
3280,10.702777777777778,1.8144444444444443,69.74,8.0,0
3281,7.655,0.7127777777777777,4.548,11.0,0
3282,2.9225,7.029722222222222,4.678,24.0,1
3283,8.508611111111112,0.3922222222222222,6.717,10.0,0
3284,0.8519444444444444,8.161944444444444,9.858,43.0,1
3285,0.2216666666666666,8.267777777777777,3.916,43.0,1
3286,23.330277777777777,6.762777777777778,16.482,40.0,1
3287,23.650277777777777,8.0225,8.587,19.0,0
3288,3.811944444444445,3.28,6.714,48.0,1
3289,1.6855555555555557,8.097222222222221,21.354,49.0,1
3290,22.83805555555556,0.1663888888888889,0.51,2.0,0
3291,0.5961111111111111,9.579166666666667,5.427,24.0,1
3292,23.210833333333333,10.357222222222225,31.008,41.0,1
3293,12.930833333333334,1.5972222222222223,10.655,35.0,1
3294,23.35,10.354444444444445,1.263,39.0,1
3295,1.3291666666666666,7.409722222222222,3.602,43.0,1
3296,1.365,1.2119444444444445,8.049,36.0,1
3297,12.388333333333334,21.02805555555556,9.621,42.0,1
3298,0.4947222222222222,8.637777777777778,14.415,47.0,1
3299,0.2327777777777777,8.812777777777777,7.597,24.0,1
3300,23.141111111111112,8.916944444444445,33.272,36.0,1
3301,2.5994444444444444,6.928055555555556,2.516,46.0,1
3302,1.5186111111111111,9.382222222222222,12.967,50.0,1
3303,1.096666666666667,3.678888888888889,3.698,18.0,0
3304,23.649166666666662,6.991388888888889,3.558,40.0,1
3305,6.598055555555556,5.8275,2.321,17.0,0
3306,2.240833333333333,8.245277777777778,9.53,3.0,0
3307,4.924166666666666,1.541111111111111,5.281,16.0,0
3308,2.4905555555555554,5.109722222222223,5.587,21.0,0
3309,10.460555555555556,2.0075,5.974,30.0,1
3310,1.0269444444444444,10.477222222222222,6.135,45.0,1
3311,23.825277777777774,3.450555555555556,4.738,46.0,1
3312,20.63222222222222,0.9113888888888888,31.365,11.0,0
3313,11.153611111111111,1.3463888888888889,4.988,42.0,1
3314,12.366111111111111,4.598888888888889,28.409,11.0,0
3315,0.75,10.015555555555556,4.354,42.0,1
3316,11.988333333333332,4.534166666666667,9.084,13.0,0
3317,0.4461111111111111,14.280833333333334,2.133,48.0,1
3318,0.4869444444444444,10.283055555555556,17.89,39.0,1
3319,4.713055555555556,3.0694444444444446,7.335,48.0,1
3320,1.318888888888889,8.493055555555555,7.435,40.0,1
3321,0.2508333333333333,4.610555555555556,0.887,18.0,0
3322,0.6347222222222222,9.538611111111113,4.311,36.0,1
3323,21.911944444444444,0.7569444444444444,34.69,9.0,0
3324,0.8219444444444445,7.416111111111111,3.55,9.0,0
3325,7.246388888888889,0.0344444444444444,0.98,18.0,0
3326,8.334166666666667,0.7613888888888889,0.905,43.0,1
3327,22.495,0.8166666666666667,36.444,19.0,0
3328,2.028888888888889,9.203333333333331,12.132,45.0,1
3329,1.2238888888888888,8.654722222222222,8.582,50.0,1
3330,0.2505555555555555,11.098611111111111,13.314,31.0,1
3331,23.024166666666662,8.594166666666666,4.463,46.0,1
3332,7.859444444444445,2.980555555555556,1.495,44.0,1
3333,23.663055555555555,9.35777777777778,2.017,39.0,1
3334,22.925555555555555,10.033055555555556,6.287,21.0,0
3335,5.862777777777778,0.6802777777777778,0.916,46.0,1
3336,22.04388888888889,9.168611111111112,6.137,17.0,0
3337,6.546666666666667,0.8038888888888889,11.656,10.0,0
3338,0.1077777777777777,6.427777777777778,4.042,43.0,1
3339,23.24861111111111,11.593055555555557,13.498,43.0,1
3340,0.3169444444444444,2.6302777777777777,4.749,8.0,0
3341,9.696111111111112,0.6305555555555555,1.353,2.0,0
3342,1.858055555555556,7.491944444444444,10.958,49.0,1
3343,2.768611111111111,6.868055555555555,2.777,33.0,1
3344,4.743333333333333,0.975,13.95,7.0,0
3345,9.12888888888889,0.9677777777777776,3.274,21.0,0
3346,11.42361111111111,11.629444444444443,12.535,52.0,1
3347,23.66888888888889,8.969722222222222,6.298,40.0,1
3348,7.401388888888889,0.8502777777777778,5.403,25.0,1
3349,21.98305555555556,1.2269444444444444,4.098,45.0,1
3350,1.2144444444444444,6.303611111111112,4.971,31.0,1
3351,9.5025,0.5425,2.311,41.0,1
3352,0.9919444444444444,1.1477777777777778,3.924,37.0,1
3353,2.3405555555555555,8.908055555555556,12.079,25.0,1
3354,4.509444444444444,2.571388888888889,1.296,21.0,0
3355,4.175833333333333,1.2325,6.356,20.0,0
3356,11.209722222222222,2.105277777777778,12.359,34.0,1
3357,23.968611111111112,0.7194444444444444,4.331,16.0,0
3358,12.115,1.4819444444444445,9.297,40.0,1
3359,1.31,4.728611111111111,4.06,34.0,1
3360,23.626666666666665,9.47861111111111,1.96,43.0,1
3361,23.56833333333333,5.526666666666666,5.964,3.0,0
3362,0.2730555555555555,6.761666666666667,7.906,48.0,1
3363,22.726666666666667,8.553611111111111,19.885,41.0,1
3364,1.5375,4.767777777777778,3.465,20.0,0
3365,0.0994444444444444,8.472777777777777,4.368,44.0,1
3366,0.2563888888888889,5.387777777777778,5.25,39.0,1
3367,2.0044444444444443,0.6363888888888889,12.044,23.0,0
3368,1.3777777777777778,10.987777777777778,1.955,22.0,0
3369,7.366666666666666,2.2780555555555555,6.444,48.0,1
3370,1.8105555555555557,1.6869444444444444,6.27,8.0,0
3371,1.181111111111111,1.7208333333333334,11.856,17.0,0
3372,7.943333333333333,0.8680555555555556,11.993,8.0,0
3373,11.710555555555556,0.8594444444444445,14.315,9.0,0
3374,7.664722222222222,0.8119444444444445,28.404,14.0,0
3375,7.873055555555555,13.795833333333333,15.671,43.0,1
3376,9.275555555555556,0.685,19.791,18.0,0
3377,23.567777777777778,9.042777777777776,0.841,42.0,1
3378,11.172222222222222,1.7997222222222222,1.365,48.0,1
3379,9.813888888888888,1.7505555555555556,1.038,50.0,1
3380,7.555833333333333,1.8127777777777776,6.612,48.0,1
3381,0.3158333333333333,3.3627777777777776,2.2,39.0,1
3382,7.73,1.241111111111111,4.233,43.0,1
3383,1.9622222222222223,0.2902777777777778,12.056,21.0,0
3384,9.693888888888887,1.1025,7.32,40.0,1
3385,4.325,4.756111111111111,6.616,42.0,1
3386,22.246944444444445,10.184444444444445,47.856,43.0,1
3387,0.5130555555555556,2.286666666666666,7.721,15.0,0
3388,0.0727777777777777,7.092222222222222,13.226,47.0,1
3389,3.368611111111111,7.756666666666667,8.494,43.0,1
3390,0.4044444444444444,5.331111111111111,15.892,38.0,1
3391,5.509444444444444,2.9402777777777778,0.87,9.0,0
3392,3.906111111111111,2.818611111111111,3.521,4.0,0
3393,0.0119444444444444,8.933333333333334,5.93,37.0,1
3394,1.1147222222222222,11.62888888888889,4.056,45.0,1
3395,3.465,0.9391666666666668,3.093,35.0,1
3396,23.70694444444445,4.451944444444444,28.543,48.0,1
3397,11.12861111111111,0.9563888888888888,29.384,13.0,0
3398,5.505833333333333,2.660277777777778,6.282,17.0,0
3399,10.373333333333331,13.055833333333334,37.641,49.0,1
3400,23.685277777777777,9.524444444444445,19.661,46.0,1
3401,2.417777777777778,6.265555555555555,9.225,37.0,1
3402,0.4797222222222222,10.543333333333331,0.786,25.0,1
3403,5.170277777777778,1.8411111111111111,2.138,43.0,1
3404,22.836111111111112,9.931666666666668,3.781,43.0,1
3405,23.29888888888889,0.4769444444444444,11.106,7.0,0
3406,1.4772222222222222,2.0458333333333334,5.009,40.0,1
3407,12.379444444444443,0.7869444444444444,0.887,34.0,1
3408,23.386388888888888,8.488055555555556,44.876,41.0,1
3409,1.4052777777777778,1.2961111111111112,4.299,4.0,0
3410,10.631666666666666,1.2402777777777778,3.889,48.0,1
3411,7.148611111111111,2.807777777777778,1.518,9.0,0
3412,10.267777777777775,1.9933333333333332,11.13,34.0,1
3413,23.995833333333334,2.276666666666667,5.868,43.0,1
3414,6.815,0.5311111111111111,0.875,20.0,0
3415,1.205833333333333,3.8366666666666656,8.079,42.0,1
3416,1.0205555555555557,3.6233333333333335,15.55,34.0,1
3417,3.4522222222222223,5.531111111111112,6.704,34.0,1
3418,23.35388888888889,10.698888888888888,14.207,43.0,1
3419,3.543888888888889,1.0369444444444444,3.068,9.0,0
3420,4.721111111111111,1.3372222222222223,4.225,43.0,1
3421,0.4483333333333333,9.083333333333334,6.975,49.0,1
3422,10.448333333333334,1.1802777777777778,3.907,48.0,1
3423,2.458055555555556,4.613888888888889,8.749,41.0,1
3424,0.5972222222222222,8.729444444444445,5.559,40.0,1
3425,0.0902777777777777,8.451666666666666,3.349,43.0,1
3426,1.1961111111111111,2.9161111111111118,20.307,13.0,0
3427,3.2319444444444443,3.612222222222222,0.7066547192350353,37.0,1
3428,12.73,0.8988888888888888,27.386,4.0,0
3429,0.2547222222222222,0.7202777777777778,0.75,43.0,1
3430,0.4594444444444444,11.592222222222222,21.752,34.0,1
3431,23.293333333333333,3.744166666666666,5.534,14.0,0
3432,23.641111111111112,9.68,1.553,43.0,1
3433,0.1861111111111111,11.128055555555555,2.648,52.0,1
3434,3.3847222222222224,4.244722222222222,6.21,13.0,0
3435,0.4883333333333333,8.841388888888888,9.905,11.0,0
3436,2.2616666666666667,3.305833333333333,3.31,38.0,1
3437,23.544722222222223,9.37138888888889,15.729,39.0,1
3438,21.703611111111112,13.66,16.054,48.0,1
3439,0.8561111111111112,7.214444444444444,6.026,44.0,1
3440,23.898055555555555,6.046666666666667,13.309,31.0,1
3441,23.733888888888888,6.751666666666667,8.371,48.0,1
3442,4.102777777777778,1.2786111111111111,0.794,21.0,0
3443,2.1894444444444443,5.448611111111111,29.882,36.0,1
3444,23.476388888888888,7.901111111111111,21.483,43.0,1
3445,1.0461111111111112,4.376944444444445,2.644,51.0,1
3446,23.81833333333333,8.498888888888889,14.036,46.0,1
3447,2.7025,8.836944444444445,6.988,25.0,1
3448,22.416944444444443,0.475,20.018,14.0,0
3449,4.1994444444444445,2.5075,4.446,39.0,1
3450,4.5441666666666665,1.8063888888888888,10.987,21.0,0
3451,3.6216666666666666,2.1394444444444445,0.768,32.0,1
3452,1.4266666666666667,7.713611111111111,10.46,41.0,1
3453,3.894444444444445,4.744166666666667,4.249,38.0,1
3454,1.0886111111111112,9.024166666666666,27.757,48.0,1
3455,1.0727777777777778,8.932222222222222,10.54,33.0,1
3456,0.9555555555555556,0.7783333333333333,0.861,29.0,1
3457,0.4497222222222222,8.60388888888889,4.556,37.0,1
3458,6.726111111111111,1.4313888888888888,0.502,46.0,1
3459,0.3966666666666666,2.1838888888888888,4.11,41.0,1
3460,9.767777777777775,1.4102777777777775,2.188,9.0,0
3461,1.8405555555555555,1.5877777777777775,0.855,41.0,1
3462,5.804444444444444,0.5611111111111111,14.176,13.0,0
3463,23.389444444444443,2.680833333333333,7.857,10.0,0
3464,4.579166666666667,1.356111111111111,4.267,33.0,1
3465,23.296666666666667,11.471944444444444,2.073,41.0,1
3466,1.646388888888889,6.988055555555556,7.904,44.0,1
3467,3.6275,13.498055555555556,2.034,48.0,1
3468,1.5833333333333333,8.365555555555556,1.456,31.0,1
3469,2.330833333333333,9.063055555555556,12.663,49.0,1
3470,0.2533333333333333,7.955833333333333,4.875,35.0,1
3471,3.3455555555555554,5.270277777777777,24.888,41.0,1
3472,0.0944444444444444,8.098055555555556,47.229,36.0,1
3473,2.2647222222222223,2.1225,6.039,44.0,1
3474,5.7125,10.970277777777778,2.165,39.0,1
3475,8.225555555555555,1.3936111111111111,4.555,43.0,1
3476,0.7538888888888889,0.7625,5.289,6.0,0
3477,1.9347222222222225,0.8044444444444444,2.344,35.0,1
3478,2.958055555555556,5.269444444444445,29.878,35.0,1
3479,1.0205555555555557,7.164444444444444,0.899,49.0,1
3480,1.7,9.228055555555557,8.606,37.0,1
3481,22.66,7.168888888888889,8.527,40.0,1
3482,0.705,2.556388888888889,10.765,45.0,1
3483,6.186944444444444,0.6766666666666666,25.746,17.0,0
3484,4.724722222222222,4.472777777777778,18.577,42.0,1
3485,6.917222222222223,1.148611111111111,3.79,15.0,0
3486,4.416666666666667,4.706111111111111,1.064,34.0,1
3487,4.417222222222223,5.131666666666667,2.478,48.0,1
3488,23.945,10.828333333333331,12.836,21.0,0
3489,5.467222222222222,6.956388888888889,47.023,34.0,1
3490,1.1405555555555555,7.384444444444444,5.117,32.0,1
3491,1.2958333333333334,3.2516666666666665,1.925,22.0,0
3492,7.55,0.5536111111111112,10.198,7.0,0
3493,21.285833333333333,1.221666666666667,4.168,43.0,1
3494,4.474166666666667,3.1669444444444443,6.416,13.0,0
3495,0.6736111111111112,9.976666666666668,5.713,31.0,1
3496,1.1183333333333334,4.861944444444444,12.185,42.0,1
3497,1.4880555555555557,5.974722222222222,0.935,40.0,1
3498,21.58138888888889,18.72138888888889,15.827,13.0,0
3499,2.6797222222222223,0.77,4.358,45.0,1
3500,4.2252777777777775,2.405,11.468,43.0,1
3501,6.8902777777777775,0.0952777777777777,3.412,18.0,0
3502,3.9916666666666663,1.6891666666666667,11.393,9.0,0
3503,22.399166666666662,6.248055555555555,6.266,14.0,0
3504,21.754722222222224,0.8491666666666666,36.148,22.0,0
3505,1.4908333333333332,5.783055555555555,4.129,14.0,0
3506,1.3958333333333333,4.541666666666667,1.386,12.0,0
3507,0.6455555555555555,9.736944444444443,4.444,37.0,1
3508,1.0225,1.9047222222222224,4.768,34.0,1
3509,6.9783333333333335,0.9894444444444443,2.929,8.0,0
3510,8.53138888888889,0.8736111111111111,2.847,43.0,1
3511,2.1494444444444443,7.510277777777778,1.97,37.0,1
3512,9.9275,3.3675,2.373,5.0,0
3513,7.027222222222222,1.1536111111111111,23.07,8.0,0
3514,9.375,0.8736111111111111,0.941,48.0,1
3515,2.553333333333333,4.933611111111111,3.857,43.0,1
3516,13.073888888888888,9.051388888888887,6.447,46.0,1
3517,23.484166666666667,8.927777777777777,13.427,43.0,1
3518,0.0366666666666666,9.747777777777776,2.252,43.0,1
3519,23.4975,9.647777777777778,7.938,45.0,1
3520,9.035277777777775,0.3022222222222222,2.025,33.0,1
3521,23.56388888888889,3.6180555555555554,4.723,42.0,1
3522,3.609722222222222,6.7813888888888885,6.58,31.0,1
3523,1.643333333333333,1.3822222222222222,37.404,10.0,0
3524,22.323611111111116,10.176944444444445,7.389,41.0,1
3525,4.193055555555556,6.433055555555556,15.939,45.0,1
3526,6.106111111111111,0.3863888888888889,0.7,45.0,1
3527,8.863055555555556,4.444444444444445,15.507,18.0,1
3528,9.056666666666668,0.6555555555555556,0.814,3.0,0
3529,0.5611111111111111,8.15,16.106,45.0,1
3530,2.160555555555556,7.436111111111111,3.521,8.0,0
3531,5.723055555555556,0.5166666666666667,12.125,9.0,0
3532,9.530277777777778,1.084722222222222,3.631,46.0,1
3533,4.525555555555556,0.4236111111111111,2.333,46.0,1
3534,6.050277777777778,6.816388888888889,12.98,5.0,0
3535,3.152222222222222,10.526111111111112,2.246,45.0,1
3536,2.483611111111111,1.1677777777777778,0.854,11.0,0
3537,4.739444444444445,7.945,1.466,43.0,1
3538,4.363333333333333,5.597222222222222,27.02,38.0,1
3539,11.415833333333332,2.2319444444444443,13.544,36.0,1
3540,1.6672222222222222,9.198055555555555,11.108,48.0,1
3541,1.8266666666666669,11.231944444444444,20.227,40.0,1
3542,10.627222222222224,1.7952777777777778,6.502,38.0,1
3543,2.1013888888888888,23.83833333333333,6.196,51.0,1
3544,9.538611111111113,0.6441666666666667,25.968,13.0,0
3545,22.314166666666665,5.324722222222222,5.895,35.0,1
3546,0.5216666666666666,8.222222222222221,41.736,36.0,1
3547,3.395277777777778,3.475555555555556,12.385,51.0,1
3548,8.553888888888888,1.3683333333333334,4.464,37.0,1
3549,10.00361111111111,11.633888888888889,9.577,42.0,1
3550,3.2125,7.000555555555556,3.180391278375212,5.0,0
3551,10.406944444444443,6.282222222222222,2.169,46.0,1
3552,21.475555555555555,5.803055555555556,19.375,35.0,1
3553,7.776666666666666,1.7405555555555556,53.058,6.0,0
3554,5.188888888888889,0.4633333333333333,20.304,17.0,0
3555,0.6916666666666667,8.25361111111111,5.752,50.0,1
3556,5.001111111111111,3.065,6.146,16.0,0
3557,9.29888888888889,1.7558333333333334,0.842,43.0,1
3558,23.81111111111111,6.212222222222223,3.879,15.0,0
3559,0.4238888888888888,2.8030555555555554,3.527,8.0,0
3560,7.313055555555556,1.6583333333333334,9.826,43.0,1
3561,1.0330555555555556,1.1830555555555555,3.629,51.0,1
3562,0.7722222222222223,6.322777777777778,9.228,38.0,1
3563,3.4175,5.834444444444444,2.325,44.0,1
3564,5.891666666666667,6.543888888888889,8.304,13.0,0
3565,0.0180555555555555,2.7758333333333334,13.683,46.0,1
3566,6.310555555555555,0.1841666666666666,4.272,17.0,0
3567,23.74333333333333,1.2538888888888888,22.712,16.0,0
3568,23.845277777777778,8.548333333333334,7.538,46.0,1
3569,4.201111111111112,1.731666666666667,0.893,43.0,1
3570,23.35972222222222,9.245277777777778,5.227,35.0,1
3571,23.794444444444444,8.089444444444444,12.773,32.0,1
3572,2.736388888888889,11.771944444444443,2.232,47.0,1
3573,5.970833333333333,0.7405555555555555,2.472,14.0,0
3574,1.7352777777777777,3.8675,0.856,45.0,1
3575,0.7175,9.684166666666666,8.172,36.0,1
3576,9.678333333333333,2.65,8.143,19.0,0
3577,10.67,2.421388888888889,14.011,48.0,1
3578,4.891388888888889,3.145833333333333,6.269,17.0,0
3579,7.637777777777778,1.3497222222222225,4.623,35.0,1
3580,22.814166666666665,3.3891666666666667,4.851,16.0,0
3581,0.275,8.407777777777778,3.058,49.0,1
3582,10.374722222222225,1.4447222222222222,4.772,38.0,1
3583,1.1655555555555557,0.9102777777777776,28.282,17.0,0
3584,9.705833333333333,4.2175,12.499,44.0,1
3585,1.0263888888888888,6.565555555555555,31.11,34.0,1
3586,23.98444444444445,7.303333333333334,6.695,38.0,1
3587,1.7819444444444446,2.2619444444444445,1.322,51.0,1
3588,0.3161111111111111,0.8075,26.304,8.0,0
3589,1.1116666666666666,7.3725,10.273,37.0,1
3590,23.195555555555558,9.376666666666669,23.861,13.0,0
3591,23.93861111111111,10.387777777777778,5.359,37.0,1
3592,10.511388888888888,1.3752777777777778,0.816,16.0,0
3593,23.076944444444443,11.331666666666669,15.864,41.0,1
3594,23.70638888888889,0.7286111111111111,2.404,3.0,0
3595,6.023888888888889,4.293333333333333,13.783,42.0,1
3596,0.9302777777777778,8.062222222222223,6.443,46.0,1
3597,23.47805555555556,0.795,14.228,18.0,0
3598,23.44361111111111,4.316111111111111,9.926,31.0,1
3599,21.20277777777778,1.2172222222222222,4.092,40.0,1
3600,1.1133333333333333,8.219722222222222,6.371,31.0,1
3601,23.81277777777778,7.685,0.863,48.0,1
3602,1.455,1.6330555555555557,0.897,43.0,1
3603,0.2725,10.697777777777778,4.641,30.0,1
3604,7.546666666666667,0.9797222222222224,3.12,45.0,1
3605,4.140833333333333,1.0461111111111112,0.868,43.0,1
3606,7.185277777777777,0.4997222222222222,13.497,5.0,0
3607,23.85638888888889,8.6925,9.829,39.0,1
3608,1.0455555555555556,9.18388888888889,11.388,40.0,1
3609,13.29527777777778,0.6575,16.022,6.0,0
3610,6.433888888888889,3.784444444444445,3.768,43.0,1
3611,3.206111111111111,3.6572222222222224,1.778,35.0,1
3612,4.318611111111111,2.1902777777777778,3.347,13.0,0
3613,1.8127777777777776,8.455833333333333,9.061,30.0,1
3614,9.929722222222225,1.62,3.939,43.0,1
3615,23.87388888888889,9.57972222222222,34.078,31.0,1
3616,3.292222222222222,5.3244444444444445,26.313,40.0,1
3617,2.980277777777778,11.387777777777778,2.275,42.0,1
3618,8.820277777777777,0.3919444444444444,0.658,2.0,0
3619,7.1625,1.565,5.368,13.0,0
3620,11.568888888888887,0.8552777777777778,35.128,19.0,0
3621,0.5661111111111111,6.313888888888889,3.707,45.0,1
3622,1.757777777777778,7.138055555555556,9.919,8.0,0
3623,1.2055555555555555,8.156666666666666,2.149,46.0,1
3624,7.406666666666666,3.611111111111111,0.895,45.0,1
3625,2.890555555555556,4.762222222222222,26.873,34.0,1
3626,4.114166666666667,4.266944444444444,6.37,41.0,1
3627,7.096111111111111,1.2127777777777775,45.231,8.0,0
3628,12.211944444444445,2.7625,19.028,13.0,0
3629,2.5516666666666667,8.405833333333334,2.126,11.0,0
3630,15.908055555555556,0.9230555555555556,29.939,11.0,0
3631,5.490277777777778,2.61,5.084,9.0,0
3632,23.05472222222222,10.051944444444445,0.878,46.0,1
3633,2.241111111111111,8.584722222222222,11.143,46.0,1
3634,10.40277777777778,3.1416666666666666,20.45,46.0,1
3635,6.678611111111112,0.8288888888888889,28.228,16.0,0
3636,7.8822222222222225,0.9047222222222222,9.0,22.0,0
3637,0.5311111111111111,8.8875,4.329,42.0,1
3638,8.670555555555556,15.469444444444443,56.728,36.0,1
3639,22.70861111111111,11.753055555555555,49.578,46.0,1
3640,3.316666666666667,0.7633333333333333,15.208,16.0,0
3641,3.207777777777778,3.6975,0.805,10.0,0
3642,0.7058333333333333,7.478333333333333,10.383,37.0,1
3643,0.0302777777777777,9.133611111111112,27.837,43.0,1
3644,0.3619444444444444,6.5744444444444445,11.91,38.0,1
3645,2.1597222222222223,7.175277777777778,13.337,48.0,1
3646,0.9694444444444444,5.484444444444445,36.45,35.0,1
3647,0.2744444444444444,10.160277777777775,1.408,40.0,1
3648,23.975,3.247777777777778,0.841,38.0,1
3649,23.523888888888887,7.643888888888889,0.911,16.0,0
3650,3.4033333333333333,3.4697222222222224,2.06,34.0,1
3651,6.728888888888889,6.538055555555555,2.381,16.0,0
3652,1.121388888888889,7.707222222222223,5.179,42.0,1
3653,8.228055555555555,0.1344444444444444,4.965,9.0,0
3654,23.988888888888887,6.634722222222222,4.58,37.0,1
3655,9.723333333333333,0.7894444444444444,1.704,14.0,0
3656,3.216666666666667,0.3925,8.952,14.0,0
3657,11.533055555555556,2.870277777777778,18.128,39.0,1
3658,4.8869444444444445,3.0191666666666666,3.334,40.0,1
3659,10.801944444444445,1.257777777777778,8.431,42.0,1
3660,0.5377777777777778,1.5641666666666667,10.068,48.0,1
3661,4.101666666666667,5.774444444444445,6.681,37.0,1
3662,9.478333333333332,1.1252777777777778,3.723,33.0,1
3663,4.711666666666667,6.859722222222223,16.179,13.0,0
3664,1.034166666666667,2.0016666666666665,7.012,45.0,1
3665,12.981388888888889,0.6825,26.916,14.0,0
3666,2.305833333333333,7.315277777777778,8.724,44.0,1
3667,4.355277777777777,1.0355555555555556,0.903,43.0,1
3668,3.481388888888889,0.5288888888888889,0.847,20.0,0
3669,3.588055555555556,10.860833333333334,2.109,37.0,1
3670,23.6375,8.0775,13.378,47.0,1
3671,2.0025,6.620277777777778,0.678,15.0,0
3672,6.132222222222223,1.3397222222222225,2.345,13.0,0
3673,3.1016666666666666,4.332777777777777,11.347,43.0,1
3674,9.784444444444444,1.8302777777777777,9.268,21.0,0
3675,21.65972222222222,1.0005555555555556,3.419,47.0,1
3676,23.344166666666663,9.155555555555557,13.322,34.0,1
3677,21.573888888888888,8.319166666666666,18.233,41.0,1
3678,2.483888888888889,6.681111111111111,3.591,40.0,1
3679,2.6155555555555554,1.4905555555555556,0.904,52.0,1
3680,7.272777777777778,2.221111111111111,10.623,49.0,1
3681,5.7283333333333335,1.3355555555555556,4.102,36.0,1
3682,1.1283333333333334,7.094444444444444,6.391,42.0,1
3683,1.237777777777778,7.038888888888889,0.854,46.0,1
3684,1.1555555555555554,1.330833333333333,0.909,15.0,0
3685,0.5386111111111112,12.262222222222222,5.687,41.0,1
3686,3.5375,8.394722222222223,5.39,33.0,1
3687,23.421666666666667,8.241388888888888,9.883,24.0,1
3688,23.84083333333333,9.144166666666669,7.349,33.0,1
3689,0.39,7.476944444444444,1.021,43.0,1
3690,5.232222222222222,1.638611111111111,34.42,10.0,0
3691,0.7472222222222222,10.265277777777778,6.306,43.0,1
3692,3.797222222222222,9.991944444444444,16.12,45.0,1
3693,22.98444444444445,11.295,37.673,17.0,0
3694,0.2280555555555555,8.803055555555556,13.584,43.0,1
3695,23.47138888888889,9.528888888888888,0.655,43.0,1
3696,11.684722222222222,0.5763888888888888,18.476,17.0,0
3697,2.085277777777778,9.043888888888889,11.718,46.0,1
3698,1.5102777777777778,18.878055555555555,8.705,43.0,1
3699,10.18388888888889,1.2475,2.216,9.0,0
3700,3.7283333333333335,5.477777777777778,6.546,46.0,1
3701,23.349166666666665,11.24388888888889,16.06,35.0,1
3702,1.3119444444444444,0.8491666666666666,4.524,43.0,1
3703,5.230277777777777,0.5975,0.902,47.0,1
3704,1.0447222222222223,9.063333333333333,32.331,45.0,1
3705,21.913055555555555,4.8,3.919,16.0,0
3706,23.820833333333333,8.898333333333333,18.499,43.0,1
3707,2.3975,9.176111111111112,7.938,38.0,1
3708,23.599722222222223,4.176944444444445,8.127,43.0,1
3709,1.4288888888888889,3.314722222222222,2.257,17.0,0
3710,1.95,8.106666666666667,3.316,46.0,1
3711,1.0069444444444444,4.615,2.61,36.0,1
3712,4.331666666666667,3.7688888888888887,6.308,11.0,0
3713,3.355555555555556,5.623888888888889,14.583,43.0,1
3714,23.246388888888887,10.200277777777778,9.782,38.0,1
3715,2.325277777777778,6.8469444444444445,6.646,43.0,1
3716,10.072222222222225,0.5430555555555555,0.888,49.0,1
3717,3.4455555555555555,2.739444444444445,7.874,49.0,1
3718,0.2080555555555555,6.9475,32.631,41.0,1
3719,23.55666666666667,6.644444444444445,8.87,13.0,0
3720,0.4991666666666666,8.59388888888889,6.925,42.0,1
3721,1.831388888888889,8.246944444444445,1.985,46.0,1
3722,5.959444444444444,3.780833333333333,3.678,40.0,1
3723,22.30305555555556,0.8625,5.311,46.0,1
